Fecha,Dosificación de Floculante (m3/h),PP-501 Flujo de Alimentacion (m3/h),PP-543 Flujo de Alimentacion (m3/h),PP-544 Flujo de Alimentacion (m3/h),PP-501 Densidad de Alimentacion (t/m3),PP-543 Densidad de Alimentacion (t/m3),PP-544 Densidad Alimentación (t/m3),PP-502 Flujo de Descarga (m3/h),PP-503 Flujo de Descarga (m3/h),PP-504 Flujo de Descarga (m3/h),PP-502 Densidad de Descarga (t/m3),PP-503  Densidad de Descarga (t/m3),PP-504  Densidad de Descarga (t/m3),Velocidad de Descarga PP-502 (%),Velocidad de Descarga PP-503 (%),Velocidad de Descarga PP-504 (%),Solidos de Alimentacion 1 (%),Solidos de Alimentacion 2 (%),Solidos de Alimentacion 3 (%),Solidos de descarga 1 (%),Solidos de descarga 2 (%),Solidos de descarga 3 (%),DMT IN (DMT/h),DMT OUT (DMT/h),Balance,Dosificación de Floculante (l/min),Dosificación de Floculante (g/t)
2024-01-01 18:00:00,0.616858720779419,199.7218976702009,0,186.26687622070312,1.850017786026001,1.9727365970611572,1.9050267934799194,114.70072937011719,5.870017051696777,106.97960662841797,2.2808101177215576,1.0006948709487915,2.255774974822998,81.00404357910156,0.07629510760307312,79.76641082763672,59.86963702040001,64.25111516284053,61.90345148923038,73.1728776039542,0.0904809177359255,72.53883318347732,440.8720665706493,366.4854119913708,74.38665457927846,10.27686628818512,2.0979282564468025
2024-01-01 19:00:00,0.6370715498924255,201.2344512939453,0,199.62615966796875,1.8541632890701294,1.9682523012161255,1.908760905265808,115.53215789794922,6.359960556030273,106.37604522705078,2.291398763656616,1.0004688501358032,2.2633752822875977,82.04924774169922,0.06217047572135925,79.68260955810547,60.02711066254501,64.10062819100438,62.0372616865651,73.43687833954901,0.06106396360552425,72.73280263343554,460.3599941133497,369.53148963734054,90.82850447600919,10.613612021207809,2.0749524157685766
2024-01-01 20:00:00,0.6042084693908691,199.33836364746094,0,188.14373779296875,1.8589956760406494,1.9616676568984985,1.9087409973144531,115.17296600341797,5.95485782623291,114.89965057373047,2.294318914413452,1.000242829322815,2.2588553428649902,81.69782257080078,0.07629510760307312,83.81204986572266,60.20979018288434,63.87840947350286,62.03654968236824,73.50925613134216,0.031633715015624085,72.61760537548176,445.90312047252945,382.7182858926503,63.18483457987918,10.06611310005188,2.031719755727705
2024-01-01 21:00:00,0.6159300208091736,197.4132843017578,0,194.5372772216797,1.8491023778915405,1.7465324401855469,1.9028398990631104,109.98298645019531,6.0805745124816895,111.24896240234375,2.2806713581085205,1.0000168085098267,2.265695333480835,79.02356719970703,0.07629510760307312,81.8003921508789,59.83476858806254,55.69632543748124,61.824841272420414,73.1694017160964,0.002190162951919865,72.79175401733347,447.2783184524212,367.01080551942744,80.26751293299378,10.261394146680832,2.0647669138013764
2024-01-01 22:00:00,0.6244599223136902,200.27191162109375,0,178.5610809326172,1.851897120475769,1.6938202381134033,1.8971080780029297,110.05339813232422,5.898364543914795,109.57032012939453,2.278738260269165,1,2.260988473892212,79.02344512939453,0.07629510760307312,81.65557861328125,59.94111394044409,53.37454204257397,61.61794492813735,73.12093415143504,0,72.67202872666303,431.04197201764396,363.4104627277644,67.63150928987955,10.403502305746079,2.172213539053734
2024-01-01 23:00:00,0.6378463506698608,199.33836364746094,0,184.77149963378906,1.855830192565918,1.5928937196731567,1.9097996950149536,109.59105682373047,5.828184127807617,110.62940979003906,2.3120675086975098,1,2.272995948791504,80.0701904296875,0.07629510760307312,81.7120590209961,60.09023237302679,48.5003157253327,62.074393214463775,73.94523373659882,0,72.97647397005082,441.3426757242336,370.8706418615948,70.4720338626388,10.626520202159881,2.166993746129308
2024-01-02 00:00:00,0.637785017490387,199.07164001464844,0,206.9504852294922,1.8524703979492188,1.9692420959472656,1.9084107875823975,110.14179229736328,6.472081184387207,109.09334564208984,2.2987191677093506,1,2.3102147579193115,79.5149154663086,0.04119936004281044,81.7120590209961,59.962888594270716,64.13390332204803,62.02473762574981,73.61797188727093,0,73.90003579511392,466.09228905598945,372.63926168972034,93.45302736626911,10.625498391389847,2.0517285474984788
2024-01-02 01:00:00,0.6045466065406799,198.34683227539062,0,176.6613311767578,1.8491339683532715,1.952917456626892,1.9037621021270752,110.49339294433594,5.9538774490356445,110.35647583007812,2.307405710220337,1,2.296604871749878,80.01302337646484,0.07629510760307312,81.75755310058594,59.835972462396704,63.58078873523172,61.858012851825336,73.83137049657714,0,73.56578659782687,427.50189392892787,374.68432708791704,52.81756684101083,10.071746464967728,2.1203582831326444
2024-01-02 02:00:00,0.622667670249939,210.56993103027344,0,175.73052978515625,1.8517851829528809,1.9573743343353271,1.9028480052947998,110.05335998535156,6.179097652435303,110.08405303955078,2.314270257949829,1,2.2862212657928467,80.0560531616211,0.07629510760307312,81.82498168945312,59.93686067246473,63.732713109575435,61.82513299307515,73.9988757405189,0,73.30809623752022,440.44809506229444,372.9693708483104,67.47872421398404,10.373643386363984,2.1197228804922212
2024-01-02 03:00:00,0.6184616684913635,198.34683227539062,0,183.45921325683594,1.8626946210861206,1.971107006072998,1.915204644203186,110.3929214477539,6.05324649810791,109.35987854003906,2.31357479095459,1,2.3261446952819824,79.05089569091797,0.07629510760307312,82.49561309814453,60.3489815674132,64.19650747014222,62.26694303819264,73.98195055558597,0,74.28629558858273,441.7474297043237,377.92619409680736,63.821235607516314,10.303571397066117,2.0992118196514187
2024-01-02 04:00:00,0.6123998165130615,200.4052734375,0,187.77752685546875,1.8638336658477783,1.911368489265442,1.9180262088775635,107.94044494628906,5.716029644012451,109.61921691894531,2.3539280891418457,1,2.3057568073272705,80.0701904296875,0.07629510760307312,81.74337005615234,60.391732588724324,62.130393244904965,62.367029376700856,74.94746064731753,0,73.79098623621837,450.1989413124768,376.94013576184955,73.25880555062724,10.202580943107606,2.039614491768323
2024-01-02 05:00:00,0.6066625118255615,199.56191897783123,0,188.51759338378906,1.865590214729309,1.6508182287216187,1.9186502695083618,109.87188720703125,5.926604270935059,110.697998046875,2.3124635219573975,1,2.3164262771606445,79.34278869628906,0.055320512503385544,82.66722869873047,60.45755766158163,51.37063905851637,62.38912625608829,73.95488510386427,0,74.05128096492963,450.745001138263,377.7857482651726,72.9592528730904,10.106997447013855,2.0180584763761455
2024-01-02 06:00:00,0.6062183976173401,197.81338500976562,0,184.00091552734375,1.8763866424560547,1.4273744821548462,1.9316399097442627,111.18548583984375,5.996795654296875,109.90701293945312,2.3156068325042725,1,2.3120028972625732,79.91867065429688,0.07629510760307312,81.75743103027344,60.859437306400864,39.0144217899249,62.84582482404346,74.03137465149176,0,73.94365875669273,449.26348485521993,378.497341904438,70.76614295078195,10.099598504304886,2.0232311238923932
